Dept;Section;Family;Sub-family;Level 1 code;Priority level 1;Level 1 Name;Level 2 code;Priority level 2;Level 2 Name;Level 3 code;Priority level 3;Level 3 Name;Level 4 code;Priority level 4;Level 4 Name;Classification code in Hybris;Classification name in Hybris;Product Type
1;14;225;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010401;;Pasta;consumable;consumable;FOOD
1;14;226;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010403;;Indian Basmati Rice;consumable;consumable;FOOD
1;14;226;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010410;;Thai & Jasmine Rice;consumable;consumable;FOOD
1;14;226;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010404;;Australian & Egyptian Rice;consumable;consumable;FOOD
1;14;226;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010407;;Parboiled Rice;consumable;consumable;FOOD
1;14;226;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010409;;Special Rice;consumable;consumable;FOOD
1;14;226;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010406;;Pakistani Basmati;consumable;consumable;FOOD
1;14;226;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010405;;Other Indian Traditional Rice;consumable;consumable;FOOD
1;14;226;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010402;;Noodles;consumable;consumable;FOOD
1;14;227;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010210;;Mashed Potatos;consumable;consumable;FOOD
1;14;227;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;227;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010400;;"Rice, Pasta, Noodles, Pulses & Sauces";F1010408;;"Pulses , Semolina & Couscous";consumable;consumable;FOOD
1;14;229;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010202;;Vine Leaves;consumable;consumable;FOOD
1;14;229;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010203;;Canned Vegetables;consumable;consumable;FOOD
1;14;229;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010204;;Chick Peas & Hummos;consumable;consumable;FOOD
1;14;229;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010205;;Baked Beans;consumable;consumable;FOOD
1;14;229;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010206;;Foul Medamas & Broad Beans;consumable;consumable;FOOD
1;14;229;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010203;;Canned Vegetables;consumable;consumable;FOOD
1;14;229;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010207;;Corn;consumable;consumable;FOOD
1;14;229;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010203;;Canned Vegetables;consumable;consumable;FOOD
1;14;229;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010203;;Canned Vegetables;consumable;consumable;FOOD
1;14;230;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010212;;"Sardine , Mackerel & Anchovie";consumable;consumable;FOOD
1;14;230;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010209;;Tinned Fish & Seafoods;consumable;consumable;FOOD
1;14;230;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010209;;Tinned Fish & Seafoods;consumable;consumable;FOOD
1;14;230;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010212;;"Sardine , Mackerel & Anchovie";consumable;consumable;FOOD
1;14;230;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010213;;Tuna;consumable;consumable;FOOD
1;14;230;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010213;;Tuna;consumable;consumable;FOOD
1;14;230;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010213;;Tuna;consumable;consumable;FOOD
1;14;230;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010213;;Tuna;consumable;consumable;FOOD
1;14;231;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010217;;Poultry Luncheon;consumable;consumable;FOOD
1;14;231;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010215;;Corned Beef;consumable;consumable;FOOD
1;14;231;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010216;;Sausage;consumable;consumable;FOOD
1;14;232;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010208;;Ready Meals;consumable;consumable;FOOD
1;14;232;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010208;;Ready Meals;consumable;consumable;FOOD
1;14;232;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010208;;Ready Meals;consumable;consumable;FOOD
1;14;232;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010209;;Tinned Fish & Seafoods;consumable;consumable;FOOD
1;14;234;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010316;;"Olives , Pickles & Gherkins";consumable;consumable;FOOD
1;14;234;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010316;;"Olives , Pickles & Gherkins";consumable;consumable;FOOD
1;14;234;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010316;;"Olives , Pickles & Gherkins";consumable;consumable;FOOD
1;14;234;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010316;;"Olives , Pickles & Gherkins";consumable;consumable;FOOD
1;14;234;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010316;;"Olives , Pickles & Gherkins";consumable;consumable;FOOD
1;14;235;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;235;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;235;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;235;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;236;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;236;15;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010313;;"Oil , Tahina & Ghee";consumable;consumable;FOOD
1;14;237;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;237;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;237;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;237;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010321;;"Table Sauces, Marinades & Dressing";consumable;consumable;FOOD
1;14;238;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010319;;"Spices, Herbs & Salt";consumable;consumable;FOOD
1;14;238;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010319;;"Spices, Herbs & Salt";consumable;consumable;FOOD
1;14;238;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010319;;"Spices, Herbs & Salt";consumable;consumable;FOOD
1;14;238;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010319;;"Spices, Herbs & Salt";consumable;consumable;FOOD
1;14;239;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010211;;Soups & Crouton;consumable;consumable;FOOD
1;14;239;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010211;;Soups & Crouton;consumable;consumable;FOOD
1;14;239;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010200;;"Cans, Tins & Soup";F1010211;;Soups & Crouton;consumable;consumable;FOOD
1;14;241;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010506;;"Peanuts , Pistachios & Cashew";consumable;consumable;FOOD
1;14;241;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010506;;"Peanuts , Pistachios & Cashew";consumable;consumable;FOOD
1;14;241;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010507;;Other Nuts;consumable;consumable;FOOD
1;14;241;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010508;;Seeds;consumable;consumable;FOOD
1;14;241;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010509;;Mix Nuts;consumable;consumable;FOOD
1;14;241;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010502;;Almonds;consumable;consumable;FOOD
1;14;243;1;F1000000;;Groceries;F1030000;;Organic & Free From;F1030100;;Diet & Sugar Free;F1030101;;Diet Products;consumable;consumable;FOOD
1;14;243;3;F1000000;;Groceries;F1030000;;Organic & Free From;F1030100;;Diet & Sugar Free;F1030101;;Diet Products;consumable;consumable;FOOD
1;14;243;4;F1000000;;Groceries;F1030000;;Organic & Free From;F1030100;;Diet & Sugar Free;F1030101;;Diet Products;consumable;consumable;FOOD
1;14;243;999;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010504;;Chips;consumable;consumable;FOOD
1;14;245;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010307;;Cooking Sauces & Tomato Paste;consumable;consumable;FOOD
1;14;245;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010322;;Tomato Sauce For Pasta & Pizza;consumable;consumable;FOOD
1;14;245;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010307;;Cooking Sauces & Tomato Paste;consumable;consumable;FOOD
1;14;245;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010318;;Seasoning;consumable;consumable;FOOD
1;14;245;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010318;;Seasoning;consumable;consumable;FOOD
1;14;245;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010318;;Seasoning;consumable;consumable;FOOD
1;14;245;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010316;;"Olives , Pickles & Gherkins";consumable;consumable;FOOD
1;14;245;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010307;;Cooking Sauces & Tomato Paste;consumable;consumable;FOOD
1;14;245;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010303;;Breadcrumbs;consumable;consumable;FOOD
1;14;245;11;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010305;;"Coconut Milk;Powder;Cream";consumable;consumable;FOOD
1;14;245;13;F1000000;;Groceries;F1010000;;Food Cupboard;F1010300;;Cooking & Home Baking;F1010307;;Cooking Sauces & Tomato Paste;consumable;consumable;FOOD
1;14;246;1;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;3;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;4;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;5;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;6;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;7;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;8;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;9;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;10;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;11;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;12;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;246;13;F1000000;;Groceries;F1030000;;Organic & Free From;F1030300;;Organic & Bio Food;F1030301;;Organic & Bio;consumable;consumable;FOOD
1;14;247;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;8;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;9;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;11;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;12;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;247;13;F1000000;;Groceries;F1010000;;Food Cupboard;F1010600;;Chocolates & Sweets;F1010611;;Sweets & Candies;consumable;consumable;FOOD
1;14;248;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010504;;Chips;consumable;consumable;FOOD
1;14;248;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010510;;Tortilla & Nacho;consumable;consumable;FOOD
1;14;248;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010510;;Tortilla & Nacho;consumable;consumable;FOOD
1;14;248;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010504;;Chips;consumable;consumable;FOOD
1;14;248;6;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010504;;Chips;consumable;consumable;FOOD
1;14;248;7;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010504;;Chips;consumable;consumable;FOOD
1;14;248;8;F1000000;;Groceries;F1040000;;Food From The World;F1040400;;Ethnic Southern Asian;F1040401;;Indian snacks;consumable;consumable;FOOD
1;14;248;9;F1000000;;Groceries;F1040000;;Food From The World;F1040300;;Ethnic Philipino;F1040301;;Philipino snacks;consumable;consumable;FOOD
1;14;248;10;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010505;;Pop Corn;consumable;consumable;FOOD
1;14;248;11;F1000000;;Groceries;F1010000;;Food Cupboard;F1010500;;"Chips, Nuts & Snacks";F1010501;;Crackers & Snacks;consumable;consumable;FOOD
1;14;249;1;F1000000;;Groceries;F1010000;;Food Cupboard;F1010100;;Breakfast;F1010110;;jam & Honey;consumable;consumable;FOOD
1;14;249;3;F1000000;;Groceries;F1010000;;Food Cupboard;F1010100;;Breakfast;F1010110;;jam & Honey;consumable;consumable;FOOD
1;14;249;4;F1000000;;Groceries;F1010000;;Food Cupboard;F1010100;;Breakfast;F1010110;;jam & Honey;consumable;consumable;FOOD
1;14;249;5;F1000000;;Groceries;F1010000;;Food Cupboard;F1010100;;Breakfast;F1010110;;jam & Honey;consumable;consumable;FOOD
1;14;250;1;F1000000;;Groceries;F1040000;;Food From The World;F1040300;;Ethnic Philipino;F1040302;;Nuts & Chips;consumable;consumable;FOOD
1;14;250;3;F1000000;;Groceries;F1040000;;Food From The World;F1040300;;Ethnic Philipino;F1040304;;Noodles;consumable;consumable;FOOD
1;14;250;4;F1000000;;Groceries;F1040000;;Food From The World;F1040300;;Ethnic Philipino;F1040305;;Canned Products;consumable;consumable;FOOD
1;14;250;5;F1000000;;Groceries;F1040000;;Food From The World;F1040300;;Ethnic Philipino;F1040306;;Biscuits & Cakes;consumable;consumable;FOOD
1;14;250;6;F1000000;;Groceries;F1040000;;Food From The World;F1040300;;Ethnic Philipino;F1040307;;Others;consumable;consumable;FOOD
1;14;251;1;F1000000;;Groceries;F1040000;;Food From The World;F1040400;;Ethnic Southern Asian;F1040402;;Indian;consumable;consumable;FOOD
1;14;251;3;F1000000;;Groceries;F1040000;;Food From The World;F1040400;;Ethnic Southern Asian;F1040404;;Sri-Lanka;consumable;consumable;FOOD
1;14;251;4;F1000000;;Groceries;F1040000;;Food From The World;F1040400;;Ethnic Southern Asian;F1040405;;Others;consumable;consumable;FOOD
1;14;252;1;F1000000;;Groceries;F1040000;;Food From The World;F1040100;;Ethnic Far East;F1040101;;Japanese;consumable;consumable;FOOD
1;14;252;3;F1000000;;Groceries;F1040000;;Food From The World;F1040100;;Ethnic Far East;F1040103;;Thai;consumable;consumable;FOOD
1;14;252;4;F1000000;;Groceries;F1040000;;Food From The World;F1040100;;Ethnic Far East;F1040104;;Korean;consumable;consumable;FOOD
1;14;252;5;F1000000;;Groceries;F1040000;;Food From The World;F1040100;;Ethnic Far East;F1040105;;Others;consumable;consumable;FOOD
